name,openset
User_17run_7videotruth.mp4,"Video Cues: Gaze is mostly front-oriented with brief downward glances; no noticeable eye contact shifts or blinks; no self-touching, fidgeting, or posture changes observed; facial expression stays relatively neutral with minor micro-movements; Audio Cues: Prosody and timing: rate of speech remains moderate with slight pauses between phrases, hesitations are present before a phrase boundary boundary and a phrase speech rhythm is somewhat uneven with occasional self-repairs. Voice quality and tension: variation in pitch is stable with minor fluctuations, energy and loudness remains even, breathiness is present during pauses, tremor/shakiness is not evident, strain/tension is not evident, voice breaks are absent; Reasoning: The visual stream shows mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues, while the audio stream shows timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, stabilizing acoustic evidence. Read together, these cues are non-specific and do not form a strong cross-modal deception pattern. The available evidence is therefore more compatible with a truthful prediction; Prediction: truthful"
User_34run_1videolie.mp4,"Video Cues: Eye eye gaze largely downward with intermittent upward glances; limited head movement; mouth/lip area minorly parted during speech; no obvious self-touching or fidgeting; facial expression remains relatively neutral with minor eyebrow lowering; Audio Cues: Prosody and timing: speaking rate is moderate with occasional pausing, hesitation cues present; temporal rhythm is uneven with self-repairs. Voice quality and tension: pitch variability is moderate, loudness and energy is stable; breathiness is present, tremor/shakiness not observed; strain/tension not observed, voice breaks not observed; Reasoning: The video channel provides gaze shifts or reduced direct gaze, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Interpreted together, the pattern suggests increased monitoring or formulation effort and therefore only weakly weakly supports a deceptive prediction; Prediction: deceptive"
User_26run_5videotruth.mp4,"Video Cues: Gaze pattern is primarily forward with brief downward glances; no noticeable eye contact shifts or blinks; facial expression is neutral with low mouth movement; no noticeable self-touching, fidgeting, or posture changes observed; Audio Cues: Prosody and timing: speech tempo is variable with pause patterns between phrases, hesitation markers before key points; delivery rhythm is somewhat uneven due to interruptions and self-repairs. Voice quality and tension: pitch movement remains moderate with stability during explanations, volume/energy changes with emphasis; breathiness is present during longer sentences, tremor/shakiness noted during moments of tension; Reasoning: The video channel provides mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues. The audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, stabilizing acoustic evidence. This combination can reflect ordinary response formulation, and the cues do not consistently reinforce a deceptive interpretation; the prediction is truthful; Prediction: truthful"
User_34run_0videolie.mp4,"Video Cues: Gaze pattern is primarily forward with brief downward glances; no noticeable eye contact shifts or blinks; head is steady with low movement; posture appears upright; no noticeable self-touching, fidgeting, or tension indicators; facial expression is neutral with small mouth movement during apparent speech; Audio Cues: Prosody and timing: speech tempo remains moderate with occasional pause patterns, hesitation markers are present; delivery rhythm is somewhat uneven with fillers like a phrase and a phrase; Voice quality and tension: pitch movement remains moderate, volume/energy remains regular; breathiness is present, tremor/shakiness not observed, strain/tension not observed, voice breaks not observed; Reasoning: The video channel provides mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Interpreted together, the pattern suggests increased monitoring or formulation effort and therefore only weakly weakly supports a deceptive prediction; Prediction: deceptive"
User_10run_5videolie.mp4,"Video Cues: The visual gaze moves subtlely downward and to the side; eyebrows subtly furrowed; the lip area are subtlely parted; self-touching or fidgeting is not visibly present; the facial expression remains relatively neutral with mild tension around the eyes and jaw; Audio Cues: Timing and prosody: rate of speech is slow with noticeable pauses between phrases, hesitations are noted before a phrase boundary boundary; Voice quality/tension: variation in pitch is minimal, loudness is steady with no significant strain or tremor observed; Reasoning: Visual cues (gaze shifts or reduced direct gaze, eyelid or blink behavior, mouth-area or jaw movement, self-adaptor/fidgeting evidence, facial-expression cues) and audio cues (timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence) point in a mildly convergent direction. Since no single cue is conclusive, the prediction is based on their combined pattern, which favors deception; Prediction: deceptive"
User_14run_7videolie.mp4,"Video Cues: Gaze shifts downward and to the side intermittently; lip area subtlely parted with subtle visible jaw motion; no clear self-touching or fidgeting; head remains mostly still with subtle front-oriented tilt; facial expression remains neutral with minor micro-movements; Audio Cues: Timing and prosody: rate of speech is moderate with occasional pauses; speech rhythm is uneven with hesitations. Vocal quality/tension: variation in pitch is present but not extreme; energy and loudness is even; breathiness is noticeable; tremor/shakiness is absent; strain/tension is absent; voice breaks are absent; Reasoning: Across modalities, mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues appears alongside timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Because visual monitoring cues and timing/vocal changes occur together, the evidence is compatible with a deceptive prediction, though the judgment remains probabilistic; Prediction: deceptive"
User_5run_4videolie.mp4,"Video Cues: Gaze pattern remains primarily forward with sporadic downward glances; mouth area move with speech; no noticeable self-touching, fidgeting, or significant head movement; facial expression appears neutral to smallly engaged with low micro-expressions; Audio Cues: Prosodic timing: speech tempo is moderate with occasional pause patterns; delivery rhythm is somewhat uneven with minor hesitation markers. Voice quality/tension: pitch movement is present but not extreme; volume/energy is steady; breathiness is noticeable during longer phrases; tremor/shakiness is not detected; strain/tension is minimal; voice breaks are not detected; Reasoning: Jointly considering mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues with timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence, the audiovisual profile is more consistent with a controlled or monitored response than with an entirely neutral delivery; thus the prediction is deceptive, but the evidence is limited; Prediction: deceptive"
User_28run_3videotruth.mp4,"Video Cues: Gaze pattern is primarily downward with sporadic brief upward glances; eyes show small narrowing and low blinking; head remains relatively still with small forward tilt; no noticeable self-touching, fidgeting, or posture shifts; the facial expression appears neutral to smallly tense with the mouth area are smallly parted; Audio Cues: Timing and prosody: speech tempo is slow with frequent pause patterns and hesitation markers; the delivery rhythm is uneven due to fillers and self-repairs. Voice quality/tension: moderate pitch movement is present with slight instability; volume/energy is low and regular; breathiness is present; tremor/shakiness not observed; strain/tension not observed; voice breaks not observed; Reasoning: The video channel provides mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues. The audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, stabilizing acoustic evidence. This combination can reflect ordinary response formulation, and the cues do not consistently reinforce a deceptive interpretation; the prediction is truthful; Prediction: truthful"
User_18run_1videolie.mp4,"Video Cues: Steady and steady eye contact with small downward glances; little head movement; the mouth/lip area are minorly parted with jaw motion; self-touching or fidgeting is not visibly present; the facial expression remains neutral with subtle muscle tension around eyes and mouth; Audio Cues: Timing and prosody: the speaking rate is moderate, pausing can be heard between phrases; Voice quality/tension: pitch variability is present, loudness remains steady, no breathiness is observed, tremor/shakiness is not apparent, strain/tension is not apparent, voice breaks are not apparent; Reasoning: Across modalities, mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues appears alongside timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Because visual monitoring cues and timing/vocal changes occur together, the evidence is compatible with a deceptive prediction, though the judgment remains probabilistic; Prediction: deceptive"
User_13run_8videotruth.mp4,"Video Cues: Steady steady eye contact with brief downward glances; limited head movement; mouth/lip area are minorly parted with subtle jaw motion; no obvious self-touching or fidgeting is visible; facial expression stays neutral with minor tension around the jaw; Audio Cues: Prosody and timing: speaking rate changes with pausing and hesitation cues; temporal rhythm is somewhat uneven with interruptions. Voice quality and tension: pitch variability is unstable; loudness and energy varies; breathiness is present; tremor/shakiness is noticeable; strain/tension is detectable; voice breaks occur; Reasoning: The video channel provides mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues. The audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, reported vocal strain/tension, stabilizing acoustic evidence. This combination can reflect ordinary response formulation, and the cues do not consistently reinforce a deceptive interpretation; the prediction is truthful; Prediction: truthful"
User_20run_5videotruth.mp4,"Video Cues: Direct eye contact maintained throughout, subtle downward glances at intervals, minor head movement, neutral facial expression with lip area subtlely parted, no clear self-touching or fidgeting, posture appears upright and still; Audio Cues: Timing and prosody: rate of speech shifts with pauses and hesitations; speech rhythm is uneven with interruptions. Vocal quality/tension: variation in pitch is unstable; energy and loudness shifts with breathiness and tremor/shakiness; Reasoning: The visual stream shows mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues, while the audio stream shows timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, reported tremor/shakiness. Read together, these cues are non-specific and do not form a strong cross-modal deception pattern. The available evidence is therefore more compatible with a truthful prediction; Prediction: truthful"
User_26run_8videotruth.mp4,"Video Cues: Gaze is mostly front-oriented with brief downward glances; no noticeable eye contact shifts or blinks; facial expression is neutral with minor mouth movement; no clear self-touching, fidgeting, or posture changes observed; Audio Cues: Prosody and timing: rate of speech shifts with pauses and hesitations; speech rhythm is somewhat uneven with self-repairs. Voice quality and tension: variation in pitch is present with unstable tone; energy and loudness shifts with breathiness and occasional strain; Reasoning: The video channel provides mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues. The audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, reported vocal strain/tension. This combination can reflect ordinary response formulation, and the cues do not consistently reinforce a deceptive interpretation; the prediction is truthful; Prediction: truthful"
User_1run_5videotruth.mp4,"Video Cues: Gaze remains mostly front-oriented with subtle downward glances; minor head movement; lip area move during speech with no clear self-touching or fidgeting; facial expression shows subtle mouth corner tension and stable eye contact; Audio Cues: Timing and prosody: rate of speech is moderate with occasional pauses; speech rhythm is uneven with hesitations. Vocal quality/tension: variation in pitch is present but not extreme; energy and loudness is even; breathiness is noticeable; tremor/shakiness is not evident; strain/tension is minimal; voice breaks are not evident; Reasoning: The visual stream shows mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues, while the audio stream shows timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Read together, these cues are non-specific and do not form a strong cross-modal deception pattern. The available evidence is therefore more compatible with a truthful prediction; Prediction: truthful"
User_31run_6videotruth.mp4,"Video Cues: Gaze mostly downward with brief brief upward glances; little head movement; the lip area are subtlely parted during speech; self-touching or fidgeting is not visibly present; the facial expression remains relatively neutral with subtle tension around the jaw; Audio Cues: Timing and prosody: the rate of speech is moderate, pauses can be heard between phrases; Voice quality/tension: variation in pitch is present, loudness shifts slightly, breathiness is noticeable, tremor is absent; Reasoning: Jointly considering gaze shifts or reduced direct gaze, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues with timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence, the pattern is not sufficiently strong or consistent to indicate deception. The conclusion therefore rests on insufficient deception evidence and supports a truthful prediction; Prediction: truthful"
User_23run_9videotruth.mp4,"Video Cues: The visual gaze stays mostly front-oriented with small downward glances; no noticeable eye contact shifts or blinks; facial expression is neutral with the lip area are subtlely parted; no clear self-adaptors, fidgeting, or posture changes observed; Audio Cues: Timing and prosody: the rate of speech is moderate with occasional pauses; the speech rhythm is uneven with hesitations. Voice quality/tension: variation in pitch is present but not extreme; energy and loudness is steady; breathiness is minimal; no tremor/shakiness is observed; no strain/tension is observed; voice breaks are absent; Reasoning: Jointly considering mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues with timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, stabilizing acoustic evidence, the pattern is not sufficiently strong or consistent to indicate deception. The conclusion therefore rests on insufficient deception evidence and supports a truthful prediction; Prediction: truthful"
User_23run_6videolie.mp4,"Video Cues: The visual gaze stays mostly front-oriented with small downward glances; no noticeable eye contact shifts or blinks; the lip area are subtlely parted with minor visible jaw motion; no clear self-touching, fidgeting, or posture changes; the facial expression remains neutral with subtle tension around the jaw; Audio Cues: Timing and prosody: the rate of speech is moderate with occasional pauses; the speech rhythm is uneven due to hesitations. Voice quality/tension: variation in pitch is stable; energy and loudness stays even; breathiness is present; no tremor/shakiness is observed; no strain/tension is observed; voice breaks are absent; Reasoning: The video channel provides mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, stabilizing acoustic evidence. Interpreted together, the pattern suggests increased monitoring or formulation effort and therefore only weakly weakly supports a deceptive prediction; Prediction: deceptive"
User_16run_5videotruth.mp4,"Video Cues: Gaze remains mostly front-oriented with subtle downward glances; no noticeable eye contact aversion or blinking changes; lip area subtlely parted with visible jaw motion; no clear self-touching, fidgeting, or posture shifts; facial expression remains relatively neutral with minor affect display; Audio Cues: Timing and prosody: rate of speech shifts with pauses between phrases, hesitations marked by fillers; speech rhythm is uneven due to interruptions in flow. Vocal quality/tension: variation in pitch is moderate with slight instability during pauses, energy and loudness shifts with breathiness noticeable in longer pauses, tremor/shakiness not evident, strain/tension minimal, voice breaks not evident; Reasoning: Jointly considering mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues with timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence, the pattern is not sufficiently strong or consistent to indicate deception. The conclusion therefore rests on insufficient deception evidence and supports a truthful prediction; Prediction: truthful"
User_3run_0videolie.mp4,"Video Cues: Gaze pattern is primarily downward with sporadic brief upward glances; eyes remain wide and focused; no noticeable blinking variation; head is steady with small forward tilt; no noticeable self-touching, fidgeting, or posture shifts; facial expression is neutral with mouth area are smallly parted; Audio Cues: Prosody and timing: speech tempo remains moderate with occasional pause patterns; delivery rhythm is somewhat uneven due to hesitation markers. Voice quality and tension: pitch movement is present but not extreme; loudness remains steady without noticeable strain or tremor; Reasoning: Across modalities, mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues appears alongside timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Because visual monitoring cues and timing/vocal changes occur together, the evidence is compatible with a deceptive prediction, though the judgment remains probabilistic; Prediction: deceptive"
User_24run_3videolie.mp4,"Video Cues: Steady forward-facing eye contact with brief downward glances; limited head movement; mouth area are smallly parted with subtle jaw motion; no obvious self-touching or fidgeting is visible; facial expression stays neutral with small tension around the mouth; Audio Cues: Prosody and timing: speech tempo remains moderate with slight pause patterns between phrases, delivery rhythm is somewhat uneven with occasional hesitation markers; Voice quality and tension: pitch movement is present but not extreme, loudness remains steady without noticeable strain or tremor; Reasoning: The video channel provides mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Interpreted together, the pattern suggests increased monitoring or formulation effort and therefore supports a deceptive prediction with limited-to-moderate strength; Prediction: deceptive"
User_24run_0videolie.mp4,"Video Cues: Direct, stable eye contact with subtle downward glances; minor head movement; lip area subtlely parted with subtle jaw tension; no clear self-touching or fidgeting; facial expression remains relatively neutral with subtle brow furrowing; Audio Cues: Timing and prosody: rate of speech is moderate with slight pauses between phrases; hesitations are present before a phrase boundary boundary and after a phrase boundary boundary; speech rhythm is somewhat uneven due to pauses; fillers absent; interruptions absent; self-repairs absent. Vocal quality/tension: variation in pitch is stable with minimal fluctuation; energy and loudness is even throughout; breathiness absent; tremor/shakiness absent; strain/tension absent; voice breaks absent; Reasoning: Jointly considering mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues with timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence, the audiovisual profile is more consistent with a controlled or monitored response than with an entirely neutral delivery; thus the prediction is deceptive, but the evidence is limited; Prediction: deceptive"
User_32run_1videolie.mp4,"Video Cues: Gaze pattern primarily downward with sporadic brief upward glances; low head movement; no noticeable self-touching or fidgeting; facial expression remains relatively neutral with small lip movement; posture appears upright and stable; Audio Cues: Prosodic timing: speech tempo is uneven with frequent pause patterns and hesitation markers; delivery rhythm is disrupted by fillers and self-repairs. Voice quality/tension: pitch movement is unstable with frequent shifts; volume/energy changes significantly; breathiness is present; tremor/shakiness is noticeable in the voice; Reasoning: The video channel provides gaze shifts or reduced direct gaze, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, stabilizing acoustic evidence. Interpreted together, the pattern suggests increased monitoring or formulation effort and therefore supports a deceptive prediction with limited-to-moderate strength; Prediction: deceptive"
User_26run_3videotruth.mp4,"Video Cues: The visual gaze stays mostly front-oriented with small downward glances; no noticeable eye contact shifts or blinks; head is stable with minor movement; posture appears upright but shoulders show subtle tension; no clear hand gestures or self-touching; facial expression is neutral with the lip area are subtlely parted, visible jaw motion observed; Audio Cues: Timing and prosody: the rate of speech is moderate with slight pauses between phrases, hesitations are noted before a phrase boundary boundary; Voice quality/tension: moderate variation in pitch is present with slight stability, energy and loudness stays even, breathiness is present during pauses, tremor/shakiness absent, strain/tension absent, voice breaks absent; Reasoning: Across modalities, the main visual evidence is mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio evidence is timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, stabilizing acoustic evidence. Although some cues may reflect monitoring or formulation effort, they are weak without stronger aligned vocal or behavioral disturbance. The overall balance favors a truthful prediction; Prediction: truthful"
User_25run_2videotruth.mp4,"Video Cues: Gaze pattern is primarily downward with sporadic brief upward glances; no sustained eye contact observed; mouth area move with jaw motion; no noticeable self-touching, fidgeting, or tension indicators; facial expression stays relatively neutral with small mouth movements; Audio Cues: Prosody and timing: speech tempo remains moderate with slight pause patterns between phrases, hesitation markers are present before a phrase boundary boundary and after a phrase boundary boundary; delivery rhythm is somewhat uneven with occasional self-repairs in phrasing. Voice quality and tension: pitch movement remains moderate with slight instability during descriptive segments, volume/energy remains regular but dips slightly during pause patterns, breathiness is noticeable at phrase endings, tremor/shakiness is not detected, strain/tension is not detected, voice breaks are not observed; Reasoning: Across modalities, the main visual evidence is mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, self-adaptor/fidgeting evidence, facial-expression cues; the audio evidence is timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Although some cues may reflect monitoring or formulation effort, they are weak without stronger aligned vocal or behavioral disturbance. The overall balance favors a truthful prediction; Prediction: truthful"
User_26run_7videotruth.mp4,"Video Cues: The gaze pattern stays primarily forward with small downward glances; no noticeable eye contact shifts or blinking rate changes; head is steady with low movement; no noticeable self-touching, fidgeting, or posture tension observed; Audio Cues: Timing and prosody: the speech tempo is moderate with occasional pause patterns; hesitation markers are present before a phrase boundary boundary and a phrase; the delivery rhythm is uneven due to self-repairs; fillers such as a phrase and a phrase are used. Voice quality/tension: moderate pitch movement is present with slight instability during descriptive segments; volume/energy stays regular but dips slightly during pause patterns; breathiness is noticeable during longer phrases; tremor/shakiness is not detected; strain/tension is minimal; voice breaks are not detected; Reasoning: Across modalities, the main visual evidence is mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio evidence is timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Although some cues may reflect monitoring or formulation effort, they are weak without stronger aligned vocal or behavioral disturbance. The overall balance favors a truthful prediction; Prediction: truthful"
User_19run_8videotruth.mp4,"Video Cues: Direct, steady eye contact with small downward glances; low head movement; mouth area smallly parted during speech; no noticeable self-touching or fidgeting; facial expression remains neutral with subtle jaw tension; Audio Cues: Prosodic timing: speech tempo is variable with pause patterns between phrases, hesitation markers present before a phrase boundary boundary and a phrase; Voice quality/tension: pitch movement observed with upward inflection on a phrase boundary boundary, volume/energy increases during a phrase segment segment, breathiness noted during pause patterns, strain/tension not明显 observed; Reasoning: Across modalities, the main visual evidence is mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio evidence is timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Although some cues may reflect monitoring or formulation effort, they are weak without stronger aligned vocal or behavioral disturbance. The overall balance favors a truthful prediction; Prediction: truthful"
User_7run_8videolie.mp4,"Video Cues: The gaze pattern moves smallly downward and to the side; mouth area move with speech; self-touching or fidgeting is not visibly present; the facial expression remains consistently smiling with relaxed jaw; head position stable; no discernible tension in neck or shoulders; Audio Cues: Timing and prosody: the speech tempo is moderate with occasional pause patterns, hesitation markers are noted; the delivery rhythm is uneven with slight interruptions. Voice quality/tension: moderate pitch movement is present with some instability, volume/energy stays regular but not high, breathiness is present, tremor/shakiness not observed, strain/tension low, voice breaks not observed; Reasoning: The video channel provides gaze shifts or reduced direct gaze, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Interpreted together, the pattern suggests increased monitoring or formulation effort and therefore supports a deceptive prediction with limited-to-moderate strength; Prediction: deceptive"
User_32run_2videolie.mp4,"Video Cues: Gaze pattern primarily downward with low eye contact; steady head position; no noticeable self-touching or fidgeting; facial expression remains neutral with small lip movement; no discernible tension or emotional display; Audio Cues: Prosodic timing: speech tempo is moderate with occasional pause patterns, hesitation markers present; delivery rhythm is uneven with fillers. Voice quality/tension: pitch movement is stable, volume/energy is regular; breathiness is present, tremor/shakiness not observed; strain/tension not observed, voice breaks not observed; Reasoning: Visual cues (mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues) and audio cues (timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence) point in a mildly convergent direction. Since no single cue is conclusive, the prediction is based on their combined pattern, which weakly favors deception; Prediction: deceptive"
User_20run_7videotruth.mp4,"Video Cues: Steady and steady eye contact with small downward glances; little head movement; neutral facial expression with subtle lip movement; self-touching or fidgeting is not visibly present; posture appears upright and still; Audio Cues: Timing and prosody: the speaking rate is moderate with slight pausing between phrases; hesitation cues are present before a phrase boundary boundary and after a phrase boundary boundary; the temporal rhythm is uneven with a noticeable break after a phrase boundary boundary; fillers not observed; interruptions not observed; self-repairs not observed. Voice quality/tension: pitch variability is stable with minimal fluctuation; loudness and energy stays stable throughout; breathiness not observed; tremor/shakiness not observed; strain/tension not observed; voice breaks not observed; Reasoning: Jointly considering mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues with timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence, the pattern is not sufficiently strong or consistent to indicate deception. The conclusion therefore rests on insufficient deception evidence and supports a truthful prediction; Prediction: truthful"
User_4run_5videolie.mp4,"Video Cues: Gaze pattern forward-facinged downward and smallly away from camera, low blinking, the mouth area are smallly parted with small mouth-area movement, self-touching or fidgeting is not visibly present, the head remains largely still with small downward tilt, facial expression neutral to mildly tense; Audio Cues: Timing and prosody: the speech tempo is moderate with occasional pause patterns, hesitation markers are noted; the delivery rhythm is uneven with some self-repairs. Voice quality/tension: pitch movement is stable, volume/energy stays regular; breathiness is present, tremor/shakiness not observed; strain/tension and voice breaks not observed; Reasoning: Visual cues (mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues) and audio cues (timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence) point in a mildly convergent direction. Since no single cue is conclusive, the prediction is based on their combined pattern, which favors deception; Prediction: deceptive"
User_19run_7videotruth.mp4,"Video Cues: Gaze pattern is primarily forward with brief downward glances; eyes remain open with moderate blink rate; no obvious self-touching or fidgeting is visible; facial expression is neutral with mouth area are smallly parted; head position is steady with low movement; Audio Cues: Prosody and timing: speech tempo remains moderate with slight pause patterns between phrases, hesitation markers are present before a phrase boundary boundary and a phrase; delivery rhythm is somewhat uneven with a few self-repairs implied in phrasing. Voice quality and tension: pitch movement remains moderate with slight instability during pause patterns, volume/energy remains regular but drops slightly at the end, breathiness is noticeable during pause patterns, tremor/shakiness is not detected, strain/tension is minimal, voice breaks are not detected; Reasoning: Jointly considering mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues with timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence, the pattern is not sufficiently strong or consistent to indicate deception. The conclusion therefore rests on insufficient deception evidence and supports a truthful prediction; Prediction: truthful"
User_14run_4videotruth.mp4,"Video Cues: The visual gaze moves downward and to the side intermittently; the lip area are subtlely parted with subtle visible jaw motion; self-touching or fidgeting is not visibly present; the head remains largely still with subtle front-oriented tilt; the facial expression remains neutral with minor muscle movement; Audio Cues: Timing and prosody: the rate of speech is moderate with occasional pauses; hesitations are present before mentioning the guitar and plant. Voice quality/tension: variation in pitch is stable; energy and loudness stays even; breathiness is noticeable during pauses; tremor/shakiness is not evident; strain/tension is not evident; voice breaks are not evident; Reasoning: The video channel provides mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues. The audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. This combination can reflect ordinary response formulation, and the cues do not consistently reinforce a deceptive interpretation; the prediction is truthful; Prediction: truthful"
